timestamp_ns,swap_id,exact_ca_timestamp_match
4346994250,2800340,True
4363664625,2800341,True
4380335041,2800342,True
4397005416,2800343,True
4413675833,2800344,True
4430346291,2800345,True
4447016708,2800346,True
4463687083,2800347,True
4480357458,2800348,True
4497027916,2800349,True
4513698291,2800350,True
4530368708,2800351,True
4547039166,2800352,True
4563709541,2800353,True
4580379958,2800354,True
4597050416,2800355,True
4613720791,2800356,True
4630391208,2800357,True
4647061625,2800358,True
4663732000,2800359,True
4680402416,2800360,True
4713743250,2800361,True
4747084208,2800362,True
4763754500,2800363,True
4780424916,2800364,True
4797095291,2800365,True
4813765708,2800366,True
4830436083,2800367,True
4847106500,2800368,True
4863776958,2800369,True
4880447375,2800370,True
4913788166,2800371,True
4930458583,2800372,True
4947129000,2800373,True
4963799416,2800374,True
4980469833,2800375,True
4997140208,2800376,True
5013810666,2800377,True
5047151458,2800378,True
5063821875,2800379,True
5080492291,2800380,True
5097162666,2800381,True
5113833125,2800382,True
5147173916,2800383,True
5163844333,2800384,True
5180514750,2800385,True
5197185166,2800386,True
5213855541,2800387,True
5247196333,2800388,True
5263866833,2800389,True
5280537208,2800390,True
5313878000,2800391,True
5330548416,2800392,True
5347218833,2800393,True
5388894875,2800394,True
5397230208,2800395,True
5405565416,2800396,True
5413900666,2800397,True
5422235833,2800398,True
5430571041,2800399,True
5438906250,2800400,True
5447241458,2800401,True
5459744166,2800402,True
5472246916,2800403,True
5484749708,2800404,True
5497252541,2800405,True
5513922916,2800406,True
5530593375,2800407,True
5547263750,2800408,True
5563934166,2800409,True
5580604583,2800410,True
5597274958,2800411,True
5613945416,2800412,True
5630615875,2800413,True
5647286208,2800414,True
5663956625,2800415,True
5680627041,2800416,True
5697297458,2800417,True
5730638250,2800418,True
5747308666,2800419,True
5780649500,2800420,True
5797319916,2800421,True
5830660750,2800422,True
5847331125,2800423,True
5880671958,2800424,True
5897342375,2800425,True
5930683208,2800426,True
5947353583,2800427,True
5964024041,2800428,True
5980694416,2800429,True
6014035250,2800430,True
6030705666,2800431,True
6064046458,2800432,True
6097387458,2800433,True
6114057750,2800434,True
6147398541,2800435,True
6180739541,2800436,True
6214080166,2800437,True
6247421000,2800438,True
6264091416,2800439,True
6297432250,2800440,True
6322437833,2800441,True
6334940666,2800442,True
6343276041,2800443,True
6355778625,2800444,True
6368281458,2800445,True
6380784291,2800446,True
6393287125,2800447,True
6405789916,2800448,True
6418292708,2800449,True
6430795500,2800450,True
6443298333,2800451,True
6455801125,2800452,True
6468303958,2800453,True
6480806791,2800454,True
6493309541,2800455,True
6505812333,2800456,True
6518315166,2800457,True
6530818000,2800458,True
6543320791,2800459,True
6555823625,2800460,True
6568326416,2800461,True
6580829166,2800462,True
6593332000,2800463,True
6605834833,2800464,True
6618337625,2800465,True
6630840458,2800466,True
6643343250,2800467,True
6655846041,2800468,True
6672516500,2800469,True
6705857333,2800470,True
6739198291,2800471,True
6776706666,2800472,True
6785041916,2800473,True
6797544500,2800474,True
6810047375,2800475,True
6822550166,2800476,True
6830885541,2800477,True
6839220708,2800478,True
6847555958,2800479,True
6860058541,2800480,True
6872561375,2800481,True
6885064208,2800482,True
6897567000,2800483,True
6910069833,2800484,True
6922572666,2800485,True
6935075416,2800486,True
6947578250,2800487,True
6960081041,2800488,True
6972583875,2800489,True
6985086708,2800490,True
6997589458,2800491,True
7010092291,2800492,True
7022595041,2800493,True
7035097875,2800494,True
7047600708,2800495,True
7060103500,2800496,True
7072606333,2800497,True
7085109125,2800498,True
7097611916,2800499,True
7110114708,2800500,True
7122617541,2800501,True
7151790750,2800502,True
7201802000,2800503,True
7251813250,2800504,True
7268483625,2800505,True
7301824458,2800506,True
7335165416,2800507,True
7351835708,2800508,True
7360171041,2800509,True
7372673708,2800510,True
7385176500,2800511,True
7397679333,2800512,True
7410182083,2800513,True
7426852541,2800514,True
7443522958,2800515,True
7460193333,2800516,True
7476863750,2800517,True
7493534208,2800518,True
7510204583,2800519,True
7526875000,2800520,True
7543545416,2800521,True
7560215791,2800522,True
7576886250,2800523,True
7593556625,2800524,True
7610227041,2800525,True
7626897458,2800526,True
7643567833,2800527,True
7660238250,2800528,True
7672741125,2800529,True
7685243916,2800530,True
7697746750,2800531,True
7710249500,2800532,True
7722752333,2800533,True
7735255125,2800534,True
7743590458,2800535,True
7751925750,2800536,True
7760260916,2800537,True
7768596083,2800538,True
7776931333,2800539,True
7785266500,2800540,True
7793601708,2800541,True
7801936958,2800542,True
7810272125,2800543,True
7818607333,2800544,True
7826942583,2800545,True
7835277750,2800546,True
7843613000,2800547,True
7851948166,2800548,True
7860283375,2800549,True
7868618583,2800550,True
7876953791,2800551,True
7885288916,2800552,True
7893624208,2800553,True
7901959375,2800554,True
7910294583,2800555,True
7918629833,2800556,True
7926965000,2800557,True
7935300208,2800558,True
7943635458,2800559,True
7951970625,2800560,True
7960305833,2800561,True
7968641041,2800562,True
7976976250,2800563,True
7985311416,2800564,True
7993646666,2800565,True
8001981833,2800566,True
8060328333,2800567,True
8072830958,2800568,True
8085333791,2800569,True
8097836583,2800570,True
8106171916,2800571,True
8114507125,2800572,True
8127009750,2800573,True
8139512583,2800574,True
8152015375,2800575,True
8164518208,2800576,True
8177021041,2800577,True
8189523833,2800578,True
8202026666,2800579,True
8214529416,2800580,True
8227032250,2800581,True
8239535041,2800582,True
8252037875,2800583,True
8264540666,2800584,True
8277043500,2800585,True
8322887250,2800586,True
8406239166,2800588,True
8502094041,2800590,True
8618786875,2800592,True
8668798083,2800593,True
8718809500,2800594,True
8852172625,2800596,True
8985535916,2800598,True
9168910416,2800600,True
9185580833,2800601,True
9310608916,2800602,True
9352284916,2800603,True
9498151166,2800605,True
9506486375,2800606,True
9514821583,2800607,True
9523156791,2800608,True
9535659458,2800609,True
9548162250,2800610,True
9560665083,2800611,True
9573167875,2800612,True
9585670666,2800613,True
9598173500,2800614,True
9610676333,2800615,True
9623179125,2800616,True
9635681916,2800617,True
9648184750,2800618,True
9660687541,2800619,True
9673190333,2800620,True
9685693166,2800621,True
9698195958,2800622,True
9710698750,2800623,True
9723201583,2800624,True
9735704375,2800625,True
9748207166,2800626,True
9760710000,2800627,True
9773212791,2800628,True
9785715625,2800629,True
9798218416,2800630,True
9814888833,2800631,True
9831559208,2800632,True
9969090125,2800633,True
9981592958,2800634,True
9989928333,2800635,True
9998263500,2800636,True
10010766166,2800637,True
10023268958,2800638,True
10035771750,2800639,True
10048274541,2800640,True
10056609958,2800641,True
10064945125,2800642,True
10089950583,2800643,True
10106621000,2800644,True
10119123833,2800645,True
10131626666,2800646,True
10144129416,2800647,True
10160799875,2800648,True
10194140666,2800649,True
10210811041,2800650,True
10227481500,2800651,True
10244151875,2800652,True
10260822291,2800653,True
10277492708,2800654,True
10294163125,2800655,True
10310833541,2800656,True
10327503958,2800657,True
10340006750,2800658,True
10352509541,2800659,True
10365012375,2800660,True
10377515208,2800661,True
10390018000,2800662,True
10406688416,2800663,True
10498375666,2800664,True
10506711000,2800665,True
10515046208,2800666,True
10527548875,2800667,True
10544219291,2800668,True
10552554625,2800669,True
10560889875,2800670,True
10569225041,2800671,True
10577560291,2800672,True
10585895458,2800673,True
10594230708,2800674,True
10602565875,2800675,True
10610901083,2800676,True
10619236250,2800677,True
10627571500,2800678,True
10635906708,2800679,True
10644241916,2800680,True
10652577083,2800681,True
10660912333,2800682,True
10669247541,2800683,True
10677582750,2800684,True
10685917958,2800685,True
10694253125,2800686,True
10702588333,2800687,True
10710923583,2800688,True
10719258750,2800689,True
10727593958,2800690,True
10735929166,2800691,True
10744264375,2800692,True
10752599583,2800693,True
10760934791,2800694,True
10769269958,2800695,True
10777605166,2800696,True
10785940375,2800697,True
10794275625,2800698,True
10802610791,2800699,True
10810946000,2800700,True
10819281208,2800701,True
10827616458,2800702,True
10835951625,2800703,True
10844286791,2800704,True
10852622041,2800705,True
10860957250,2800706,True
10869292458,2800707,True
10877627625,2800708,True
10969314750,2800709,True
10985985125,2800710,True
11002655583,2800711,True
11019326000,2800712,True
11035996375,2800713,True
11052666791,2800714,True
11069337166,2800715,True
11081840000,2800716,True
11094342833,2800717,True
11106845625,2800718,True
11119348458,2800719,True
11131851208,2800720,True
11144354041,2800721,True
11156856875,2800722,True
11169359666,2800723,True
11181862500,2800724,True
11198532875,2800725,True
11215203333,2800726,True
11244376666,2800727,True
11252711916,2800728,True
11265214541,2800729,True
11281884958,2800730,True
11298555375,2800731,True
11315225791,2800732,True
11331896166,2800733,True
11348566625,2800734,True
11365236958,2800735,True
11381907375,2800736,True
11398577833,2800737,True
11415248208,2800738,True
11431918666,2800739,True
11448589041,2800740,True
11465259416,2800741,True
11481929875,2800742,True
11498600291,2800743,True
11515270666,2800744,True
11531941083,2800745,True
11548611500,2800746,True
11565281916,2800747,True
11581952333,2800748,True
11598622750,2800749,True
11611125541,2800750,True
11623628375,2800751,True
11636131166,2800752,True
11648634000,2800753,True
11661136750,2800754,True
11677807208,2800755,True
11686142541,2800756,True
11698645208,2800757,True
11711148000,2800758,True
11723650791,2800759,True
11736153625,2800760,True
11748656416,2800761,True
11756991833,2800762,True
11765327000,2800763,True
11773662208,2800764,True
11781997416,2800765,True
11790332625,2800766,True
11798667833,2800767,True
11807003041,2800768,True
11815338250,2800769,True
11823673416,2800770,True
11832008666,2800771,True
11840343875,2800772,True
11848679041,2800773,True
11857014291,2800774,True
11865349458,2800775,True
11873684708,2800776,True
11882019875,2800777,True
11890355083,2800778,True
11898690291,2800779,True
11907025500,2800780,True
11915360708,2800781,True
11923695875,2800782,True
11932031083,2800783,True
11940366333,2800784,True
11948701500,2800785,True
11957036750,2800786,True
11965371958,2800787,True
11973707125,2800788,True
11982042333,2800789,True
11990377583,2800790,True
11998712750,2800791,True
12007047958,2800792,True
12015383166,2800793,True
12023718375,2800794,True
12032053583,2800795,True
12040388750,2800796,True
12048723958,2800797,True
12057059208,2800798,True
12065394375,2800799,True
12073729583,2800800,True
12082064791,2800801,True
12090400000,2800802,True
12098735208,2800803,True
12111237875,2800804,True
12123740666,2800805,True
12136243458,2800806,True
12148746250,2800807,True
12161249083,2800808,True
12173751875,2800809,True
12186254708,2800810,True
12198757541,2800811,True
12211260333,2800812,True
12223763125,2800813,True
12236265916,2800814,True
12248768750,2800815,True
12261271541,2800816,True
12273774375,2800817,True
12286277166,2800818,True
12298779958,2800819,True
12311282791,2800820,True
12323785583,2800821,True
12336288416,2800822,True
12348791208,2800823,True
12361294041,2800824,True
12373796791,2800825,True
12390467250,2800826,True
12407137666,2800827,True
12423808083,2800828,True
12440478500,2800829,True
12457148875,2800830,True
12473819291,2800831,True
12490489666,2800832,True
12507160125,2800833,True
12519662916,2800834,True
12532165750,2800835,True
12544668541,2800836,True
12557171333,2800837,True
12569674166,2800838,True
12586344541,2800839,True
12603014958,2800840,True
12619685375,2800841,True
12636355791,2800842,True
12653026208,2800843,True
12669696625,2800844,True
12686367000,2800845,True
12703037458,2800846,True
12719707833,2800847,True
12736378250,2800848,True
12753048666,2800849,True
12769719083,2800850,True
12786389500,2800851,True
12803059916,2800852,True
12819730333,2800853,True
12836400666,2800854,True
12853071125,2800855,True
12869741500,2800856,True
12886411958,2800857,True
12903082375,2800858,True
12919752750,2800859,True
12936423166,2800860,True
12953093583,2800861,True
12986434416,2800862,True
13036445666,2800863,True
13053116041,2800864,True
13073954041,2800865,True
13090624458,2800866,True
13107294833,2800867,True
13119797708,2800868,True
13132300541,2800869,True
13144803291,2800870,True
13157306083,2800871,True
13169808875,2800872,True
13182311708,2800873,True
13194814541,2800874,True
13207317333,2800875,True
13219820166,2800876,True
13232323000,2800877,True
13244825750,2800878,True
13257328541,2800879,True
13269831375,2800880,True
13282334208,2800881,True
13294837041,2800882,True
13307339833,2800883,True
13319842625,2800884,True
13332345375,2800885,True
13344848250,2800886,True
13357351041,2800887,True
13369853875,2800888,True
13382356666,2800889,True
13515720125,2800890,True
13524055291,2800891,True
13536557958,2800892,True
13544893333,2800893,True
13557395958,2800894,True
13574066375,2800895,True
13590736750,2800896,True
13607407208,2800897,True
13624077583,2800898,True
13640748000,2800899,True
13657418416,2800900,True
13674088833,2800901,True
13686591625,2800902,True
13694927000,2800903,True
13703262208,2800904,True
13715764875,2800905,True
13728267708,2800906,True
13740770500,2800907,True
13753273291,2800908,True
13765776083,2800909,True
13778278916,2800910,True
13790781750,2800911,True
13803284541,2800912,True
13815787333,2800913,True
13828290125,2800914,True
13840792916,2800915,True
13853295750,2800916,True
13865798583,2800917,True
13878301375,2800918,True
13890804166,2800919,True
13903306958,2800920,True
13915809791,2800921,True
13928312583,2800922,True
13940815416,2800923,True
13953318208,2800924,True
13965820958,2800925,True
13978323791,2800926,True
13990826625,2800927,True
14003329416,2800928,True
14015832208,2800929,True
14028335041,2800930,True
14036670416,2800931,True
14045005625,2800932,True
14053340833,2800933,True
14120022291,2800934,True
14132525125,2800935,True
14145027958,2800936,True
14157530750,2800937,True
14170033583,2800938,True
14182536333,2800939,True
14195039125,2800940,True
14207541958,2800941,True
14220044791,2800942,True
14232547583,2800943,True
14245050375,2800944,True
14257553166,2800945,True
14270056000,2800946,True
14282558833,2800947,True
14295061666,2800948,True
14307564416,2800949,True
14320067250,2800950,True
14332570083,2800951,True
14345072833,2800952,True
14357575666,2800953,True
14370078458,2800954,True
14382581291,2800955,True
14395084083,2800956,True
14407586916,2800957,True
14740995125,2800958,True
14761833125,2800959,True
14770168458,2800960,True
14782671125,2800961,True
14795173916,2800962,True
14811844333,2800963,True
14828514750,2800964,True
14845185166,2800965,True
14861855583,2800966,True
14878526000,2800967,True
14895196375,2800968,True
14911866833,2800969,True
14928537250,2800970,True
14945207583,2800971,True
14961878041,2800972,True
14978548458,2800973,True
14995218833,2800974,True
15011889250,2800975,True
15028559708,2800976,True
15045230041,2800977,True
15061900500,2800978,True
15957935041,2800979,True
15966270458,2800980,True
15995443458,2800981,True
16003778833,2800982,True
16016281500,2800983,True
16028784291,2800984,True
16041287125,2800985,True
16053789875,2800986,True
16066292708,2800987,True
16078795541,2800988,True
16091298333,2800989,True
16103801166,2800990,True
16116304000,2800991,True
16128806791,2800992,True
16141309583,2800993,True
16153812375,2800994,True
16166315166,2800995,True
16178818000,2800996,True
17312406083,2800998,True
17324908666,2800999,True
17333244083,2801000,True
17341579250,2801001,True
17354081958,2801002,True
17366584750,2801003,True
17379087541,2801004,True
17391590333,2801005,True
17404093166,2801006,True
17416595958,2801007,True
17429098791,2801008,True
17441601583,2801009,True
17454104375,2801010,True
17466607208,2801011,True
17479110000,2801012,True
17491612833,2801013,True
17504115625,2801014,True
17516618375,2801015,True
17529121208,2801016,True
17541624041,2801017,True
17554126875,2801018,True
17687490291,2801019,True
17695825500,2801020,True
17708328166,2801021,True
17716663500,2801022,True
17724998708,2801023,True
17733333958,2801024,True
17741669125,2801025,True
17750004333,2801026,True
17758339541,2801027,True
17766674750,2801028,True
17775009916,2801029,True
17783345166,2801030,True
17791680375,2801031,True
17800015541,2801032,True
17808350791,2801033,True
17816686000,2801034,True
17825021166,2801035,True
17841691416,2801036,True
17858361833,2801037,True
17866697208,2801038,True
17875032375,2801039,True
17883367666,2801040,True
17891702833,2801041,True
17900038000,2801042,True
17908373250,2801043,True
17916708458,2801044,True
17925043625,2801045,True
17933378875,2801046,True
17941714041,2801047,True
17950049250,2801048,True
17958384500,2801049,True
17966719708,2801050,True
17975054875,2801051,True
17983390083,2801052,True
17991725291,2801053,True
18000060500,2801054,True
18012563125,2801055,True
18025065916,2801056,True
18037568708,2801057,True
18050071541,2801058,True
18062574375,2801059,True
18075077208,2801060,True
18087580000,2801061,True
18100082791,2801062,True
18112585583,2801063,True
18125088416,2801064,True
18137591250,2801065,True
18162597000,2801066,True
18175099666,2801067,True
18187602458,2801068,True
18200105250,2801069,True
18212608083,2801070,True
18225110916,2801071,True
18237613708,2801072,True
18250116541,2801073,True
18262619291,2801074,True
18275122125,2801075,True
18287624916,2801076,True
18300127750,2801077,True
18312630541,2801078,True
18325133375,2801079,True
18337636166,2801080,True
18350138958,2801081,True
18362641750,2801082,True
18375144583,2801083,True
18391814958,2801084,True
18408485375,2801085,True
18425155791,2801086,True
18441826208,2801087,True
18458496625,2801088,True
18512675625,2801089,True
18525178291,2801090,True
18537681083,2801091,True
18546016416,2801092,True
18558519083,2801093,True
18571021875,2801094,True
18583524708,2801095,True
18596027500,2801096,True
18608530291,2801097,True
18621033125,2801098,True
18633535916,2801099,True
18646038750,2801100,True
18658541583,2801101,True
18671044375,2801102,True
18683547166,2801103,True
18696049958,2801104,True
18708552750,2801105,True
18721055583,2801106,True
18854419000,2801107,True
18866921666,2801108,True
18879424500,2801109,True
18891927291,2801110,True
18904430125,2801111,True
18916932916,2801112,True
18929435708,2801113,True
18946106125,2801114,True
18962776500,2801115,True
18979446958,2801116,True
18996117333,2801117,True
19046128541,2801118,True
19062799000,2801119,True
19079469416,2801120,True
19096139833,2801121,True
19104475208,2801122,True
19112810375,2801123,True
19121145625,2801124,True
19129480791,2801125,True
19137816000,2801126,True
19146151166,2801127,True
19154486458,2801128,True
19162821625,2801129,True
19171156833,2801130,True
19179492000,2801131,True
19187827250,2801132,True
19196162416,2801133,True
19204497666,2801134,True
19212832833,2801135,True
19221168041,2801136,True
19229503208,2801137,True
19237838500,2801138,True
19246173708,2801139,True
19254508875,2801140,True
19262844125,2801141,True
19271179291,2801142,True
19279514500,2801143,True
19287849666,2801144,True
19296184916,2801145,True
19308687541,2801146,True
19321190333,2801147,True
19333693166,2801148,True
19346195958,2801149,True
19362866375,2801150,True
19379536833,2801151,True
19396207208,2801152,True
19412877625,2801153,True
19429548000,2801154,True
19446218416,2801155,True
19462888875,2801156,True
19479559250,2801157,True
19496229666,2801158,True
19512900041,2801159,True
19529570500,2801160,True
19546240875,2801161,True
19858811083,2801162,True
19879649083,2801163,True
19892151916,2801164,True
19904654708,2801165,True
19917157541,2801166,True
19929660333,2801167,True
19942163166,2801168,True
19954666000,2801169,True
19967168750,2801170,True
19979671583,2801171,True
19992174416,2801172,True
20004677166,2801173,True
20017179958,2801174,True
20029682791,2801175,True
20042185583,2801176,True
20054688416,2801177,True
20067191250,2801178,True
20079694000,2801179,True
20092196833,2801180,True
20104699583,2801181,True
20117202458,2801182,True
20129705250,2801183,True
20142208041,2801184,True
20154710875,2801185,True
20167213625,2801186,True
20179716458,2801187,True
20192219333,2801188,True
20204722083,2801189,True
20217224916,2801190,True
20229727708,2801191,True
20242230541,2801192,True
20304744583,2801193,True
20317247333,2801194,True
20329750166,2801195,True
20342252958,2801196,True
20354755833,2801197,True
20367258625,2801198,True
20379761416,2801199,True
20392264250,2801200,True
20404767041,2801201,True
20417269833,2801202,True
20429772666,2801203,True
20442275458,2801204,True
20454778250,2801205,True
20467281083,2801206,True
20479783875,2801207,True
20492286666,2801208,True
20504789458,2801209,True
20517292291,2801210,True
20529795125,2801211,True
20542297958,2801212,True
20554800750,2801213,True
20567303500,2801214,True
20579806333,2801215,True
20592309166,2801216,True
20604811958,2801217,True
20617314791,2801218,True
20633985166,2801219,True
20650655625,2801220,True
20667326000,2801221,True
20683996375,2801222,True
20696499208,2801223,True
20709002041,2801224,True
20721504833,2801225,True
20734007625,2801226,True
20746510458,2801227,True
20759013208,2801228,True
20771516041,2801229,True
20784018833,2801230,True
20796521708,2801231,True
20809024500,2801232,True
20821527291,2801233,True
20834030083,2801234,True
20846532875,2801235,True
20859035708,2801236,True
20871538500,2801237,True
20884041375,2801238,True
20896544166,2801239,True
20909046958,2801240,True
20921549750,2801241,True
20938220208,2801242,True
20946555541,2801243,True
20959058166,2801244,True
20971561000,2801245,True
20984063791,2801246,True
20996566583,2801247,True
21009069416,2801248,True
21025739833,2801249,True
21092421458,2801250,True
21109091833,2801251,True
21117427250,2801252,True
21129929875,2801253,True
21142432708,2801254,True
21154935500,2801255,True
21167438291,2801256,True
21179941083,2801257,True
21192443916,2801258,True
21204946750,2801259,True
21217449541,2801260,True
21229952375,2801261,True
21242455166,2801262,True
21254957958,2801263,True
21267460750,2801264,True
21279963541,2801265,True
21292466375,2801266,True
21304969208,2801267,True
21317472041,2801268,True
21329974791,2801269,True
21342477583,2801270,True
21354980416,2801271,True
21404991666,2801272,True
21413327000,2801273,True
21425829666,2801274,True
21438332458,2801275,True
21450835250,2801276,True
21463338083,2801277,True
21475840875,2801278,True
21488343708,2801279,True
21500846541,2801280,True
21513349333,2801281,True
21525852125,2801282,True
21538354916,2801283,True
21550857750,2801284,True
21563360583,2801285,True
21575863375,2801286,True
21588366166,2801287,True
21600868916,2801288,True
21675885833,2801289,True
21688388625,2801290,True
21705059041,2801291,True
21721729458,2801292,True
21738399875,2801293,True
21755070250,2801294,True
21771740666,2801295,True
21788411125,2801296,True
21800913916,2801297,True
21813416708,2801298,True
21821752125,2801299,True
21830087291,2801300,True
21838422500,2801301,True
21846757666,2801302,True
21855092916,2801303,True
21863428083,2801304,True
21871763291,2801305,True
21880098500,2801306,True
21888433750,2801307,True
21896768916,2801308,True
21905104125,2801309,True
21913439333,2801310,True
21921774541,2801311,True
21934277208,2801312,True
21946780000,2801313,True
21963450416,2801314,True
